0,536969.994872,5077397.13637,0.0
1,536977.868785,5077417.84937,0.0
2,536980.713815,5077435.53247,0.0
3,537004.664052,5077442.56406,0.0
4,537022.353121,5077444.89182,0.0
5,537039.502647,5077459.54937,0.0
6,537047.679508,5077481.48646,0.0
7,537067.361218,5077488.15946,0.0
8,537083.202694,5077487.80976,0.0
9,537098.731613,5077487.79156,0.0
10,536386.478538,5078338.54435,0.0
11,536388.277764,5078375.88714,0.0
12,537972.29274,5078187.06127,0.0
13,537996.452136,5078184.65384,0.0
14,538013.578962,5078189.64761,0.0
15,538030.730983,5078190.53058,0.0
16,538054.565664,5078177.78832,0.0
17,536477.486151,5078400.85524,0.0
18,536452.291625,5078407.92902,0.0
19,536428.3712063718,5078405.762144248,0.0
20,535286.660052,5078309.51938,0.0
21,535234.694749,5078300.89069,0.0
22,535202.347295,5078337.37238,0.0
23,535166.948064,5078378.17012,0.0
24,535128.600005,5078418.84023,0.0
25,535090.784901,5078447.7362,0.0
26,535046.931442,5078473.70945,0.0
27,535006.650516,5078499.48097,0.0
28,536297.350085,5080101.8603,0.0
29,536275.425275,5080095.17649,0.0
30,536264.730488,5080066.00355,0.0
31,536245.922227,5080057.22705,0.0
32,536226.053666,5080057.22193,0.0
33,536193.948847,5080052.70106,0.0
34,536166.259499,5080036.31756,0.0
35,536146.026166,5080032.31069,0.0
36,536118.938692,5080019.15305,0.0
37,536091.773494,5080005.99508,0.0
38,536069.433557,5080003.86502,0.0
39,536027.624553,5079999.73295,0.0
40,536007.041183,5080002.50208,0.0
41,535976.216584,5080004.65626,0.0
42,535956.406968,5079981.09746,0.0
43,535948.737927,5079951.83155,0.0
44,535924.634968,5079932.47005,0.0
45,535907.567061,5079904.48299,0.0
46,535895.174061,5079886.745,0.0
47,535883.019615,5079868.00845,0.0
48,535853.966792,5079858.9516,0.0
49,535825.745767,5079853.67737,0.0
50,535794.60049,5079844.05316,0.0
51,535776.890939,5079832.95118,0.0
52,535759.503316,5079819.85116,0.0
53,535736.100968,5079799.93891,0.0
54,535715.81909,5079790.7111,0.0
55,535687.231981,5079781.54662,0.0
56,535667.694329,5079791.32271,0.0
57,535637.473098,5079796.37087,0.0
58,535618.879694,5079803.93038,0.0
59,535589.451538,5079792.53936,0.0
60,535569.768633,5079787.09314,0.0
61,535540.328199,5079777.81333,0.0
62,535519.859526,5079774.02938,0.0
63,535500.030191,5079767.02704,0.0
64,535476.627454,5079747.00467,0.0
65,535458.844537,5079735.01433,0.0
66,535441.061552,5079723.02403,0.0
67,535417.679418,5079699.33545,0.0
68,535399.584527,5079687.56571,0.0
69,535377.699395,5079687.10738,0.0
70,535345.765693,5079679.36978,0.0
71,535331.571576,5079664.06704,0.0
72,535315.903355,5079648.64483,0.0
73,535286.475181,5079637.03305,0.0
74,535264.736874,5079638.02035,0.0
75,535244.020832,5079636.68029,0.0
76,535225.437004,5079628.90816,0.0
77,535195.73912,5079623.73953,0.0
78,535179.197125,5079598.09079,0.0
79,535178.876511,5079558.86793,0.0
80,535171.395771,5079550.38126,0.0
81,535157.195883,5079535.96777,0.0
82,535147.758217,5079516.69258,0.0
83,535141.045243,5079495.98846,0.0
84,535137.587693,5079476.08056,0.0
85,535114.024933,5079456.50312,0.0
86,535097.251388,5079444.18623,0.0
87,535081.568814,5079431.09781,0.0
88,535056.048936,5079414.39832,0.0
89,535047.1566,5079394.68195,0.0
90,535032.341407,5079379.15419,0.0
91,535023.221742,5079358.4366,0.0
92,535013.000924,5079340.26828,0.0
93,534998.407899,5079312.85334,0.0
94,534980.312965,5079300.75153,0.0
